날짜,종가,오픈,거래량,변동 %,실업자,실업률(%),청년실업자,청년실업률(%),빈도(부정),빈도(긍정),코스피지수변화,순매수비율
2019-08-20,"12,284,300","13203996",2.38K,-6.97%,85.8,3.0,30.8,7.2,12.83183,25.07028,0.0105,-0.00386
2019-08-21,"12,303,000","12,307,000",1.21K,-2.84%,85.8,3.0,30.8,7.2,13.57561,18.05854,0.0022,-0.003858933
2019-08-22,"12,226,000","12,306,000",0.89K,-0.63%,85.8,3.0,30.8,7.2,13.21884,16.1733,-0.0069,-0.003858933
2019-08-23,"12,465,000","12,226,000",0.87K,1.95%,85.8,3.0,30.8,7.2,12.75926,13.19662,-0.0014,-0.003858933
2019-08-24,"12,199,000","12,464,000",0.65K,-2.13%,85.8,3.0,30.8,7.2,8.06675,10.12072,0.0,-0.003858933
2019-08-25,"12,225,000","12,217,000",0.86K,0.21%,85.8,3.0,30.8,7.2,8.30864,9.80651,0.0,-0.003858933
2019-08-26,"12,428,000","12,223,000",0.85K,1.66%,85.8,3.0,30.8,7.2,12.38435,16.00793,-0.0164,-0.003858933
2019-08-27,"12,230,000","12,430,000",0.57K,-1.59%,85.8,3.0,30.8,7.2,13.44863,16.33868,0.0043,-0.003858933
2019-08-28,"11,791,000","12,237,000",3.15K,-3.59%,85.8,3.0,30.8,7.2,13.78121,15.84256,0.0086,-0.003858933
2019-08-29,"11,539,000","11,791,000",4.15K,-2.14%,85.8,3.0,30.8,7.2,13.85378,15.71026,-0.004,-0.003858933
2019-08-30,"11,662,000","11,538,000",16.70K,1.07%,85.8,3.0,30.8,7.2,12.08804,14.255,0.0178,-0.003858933
2019-08-31,"11,614,000","11,663,000",5.23K,-0.41%,85.8,3.0,30.8,7.2,8.07885,9.29386,0.0,0.002289011
2019-09-01,"11,779,000","11,616,000",9.60K,1.42%,88.4,3.1,31.3,7.3,8.73193,11.09641,0.0,0.002289011
2019-09-02,"12,448,000","11,779,000",8.74K,5.68%,88.4,3.1,31.3,7.3,13.10999,15.92525,0.0007,0.002289011
2019-09-03,"12,718,000","12,445,000",3.10K,2.17%,88.4,3.1,31.3,7.3,13.57561,16.38829,-0.0018,0.002289011
2019-09-04,"12,650,000","12,720,000",2.05K,-0.53%,88.4,3.1,31.3,7.3,13.81145,14.50305,0.0116,0.002289011
2019-09-05,"12,647,000","12,649,000",1.13K,-0.02%,88.4,3.1,31.3,7.3,13.89006,15.39606,0.0082,0.002289011
2019-09-06,"12,347,000","12,639,000",3.91K,-2.37%,88.4,3.1,31.3,7.3,15.53486,16.09062,0.0022,0.002289011
2019-09-07,"12,473,000","12,342,000",1.42K,1.02%,88.4,3.1,31.3,7.3,13.54538,11.09641,0.0,0.002289011
2019-09-08,"12,382,000","12,486,000",0.71K,-0.73%,88.4,3.1,31.3,7.3,9.69946,11.14602,0.0,0.002289011
2019-09-09,"12,274,000","12,369,000",1.25K,-0.87%,88.4,3.1,31.3,7.3,14.70641,17.00016,0.0052,0.002289011
2019-09-10,"12,072,000","12,265,000",1.38K,-1.65%,88.4,3.1,31.3,7.3,15.29297,15.62758,0.0062,0.002289011
2019-09-11,"12,173,000","12,073,000",1.07K,0.84%,88.4,3.1,31.3,7.3,11.54381,13.84157,0.0084,0.002289011
2019-09-12,"12,431,000","12,169,000",1.36K,2.12%,88.4,3.1,31.3,7.3,6.80292,7.73937,0.0,0.002289011
2019-09-13,"12,313,000","12,432,000",1.08K,-0.95%,88.4,3.1,31.3,7.3,6.21031,7.35902,0.0,0.002289011
2019-09-14,"12,263,000","12,315,000",0.83K,-0.41%,88.4,3.1,31.3,7.3,7.5588,8.63237,0.0,0.002289011
2019-09-15,"12,178,000","12,256,000",0.31K,-0.69%,88.4,3.1,31.3,7.3,8.6896,11.69174,0.0,0.002289011
2019-09-16,"12,131,000","12,175,000",0.84K,-0.39%,88.4,3.1,31.3,7.3,14.21055,17.64511,0.0064,0.002289011
2019-09-17,"12,062,000","12,131,000",1.39K,-0.57%,88.4,3.1,31.3,7.3,14.41011,17.23168,0.0001,0.002289011
2019-09-18,"12,050,000","12,064,000",0.77K,-0.10%,88.4,3.1,31.3,7.3,13.65422,17.47974,0.0041,0.002289011
2019-09-19,"12,191,000","12,052,000",2.04K,1.17%,88.4,3.1,31.3,7.3,13.87192,16.52058,0.0046,0.002289011
2019-09-20,"12,078,000","12,187,000",0.77K,-0.93%,88.4,3.1,31.3,7.3,12.87416,17.16553,0.0054,0.002289011
2019-09-21,"11,889,000","12,077,000",0.61K,-1.56%,88.4,3.1,31.3,7.3,11.91872,11.12948,0.0,0.002289011
2019-09-22,"11,931,000","11,887,000",0.67K,0.35%,88.4,3.1,31.3,7.3,15.00876,14.68496,0.0,0.002289011
2019-09-23,"11,535,000","11,931,000",2.46K,-3.32%,88.4,3.1,31.3,7.3,17.83878,17.08285,0.0001,0.002289011
2019-09-24,"10,213,000","11,536,000",12.86K,-11.46%,88.4,3.1,31.3,7.3,16.99219,17.86009,0.0045,0.002289011
2019-09-25,"10,143,000","10,212,000",3.18K,-0.69%,88.4,3.1,31.3,7.3,17.60899,17.56242,-0.0132,0.002289011
2019-09-26,"9,701,000","10,144,000",5.33K,-4.36%,88.4,3.1,31.3,7.3,16.75031,17.21514,0.0005,0.002289011
2019-09-27,"9,833,000","9,697,000",2.76K,1.36%,88.4,3.1,31.3,7.3,15.86744,16.00793,-0.0119,0.002289011
2019-09-28,"9,885,000","9,830,000",1.87K,0.53%,88.4,3.1,31.3,7.3,12.52343,11.85711,0.0,0.002289011
2019-09-29,"9,676,000","9,886,000",1.26K,-2.11%,88.4,3.1,31.3,7.3,12.68065,12.61782,0.0,0.002289011
2019-09-30,"9,961,000","9,677,000",2.91K,2.95%,88.4,3.1,31.3,7.3,17.00429,17.81048,0.0064,0.002289011
2019-10-01,"9,995,000","9,960,000",1.96K,0.34%,86.4,3.0,30.9,7.2,16.52052,18.02546,0.0045,0.000165707
2019-10-02,"10,085,000","10,002,000",1.27K,0.90%,86.4,3.0,30.9,7.2,16.96801,15.77641,-0.0195,0.000165707
2019-10-03,"9,933,000","10,085,000",1.15K,-1.51%,86.4,3.0,30.9,7.2,12.97696,12.15478,0.0,0.000165707
2019-10-04,"9,750,000","9,938,000",1.01K,-1.84%,86.4,3.0,30.9,7.2,15.94606,13.92425,-0.0055,0.000165707
2019-10-05,"9,726,000","9,750,000",0.77K,-0.25%,86.4,3.0,30.9,7.2,11.06004,10.74913,0.0,0.000165707
2019-10-06,"9,426,000","9,733,000",1.80K,-3.08%,86.4,3.0,30.9,7.2,11.25355,12.71704,0.0,0.000165707
2019-10-07,"9,747,000","9,430,000",1.88K,3.41%,86.4,3.0,30.9,7.2,16.16375,20.2249,0.0005,0.000165707
2019-10-08,"9,733,000","9,751,000",1.01K,-0.14%,86.4,3.0,30.9,7.2,15.58323,17.9097,0.0121,0.000165707
2019-10-09,"10,189,000","9,725,000",3.36K,4.69%,86.4,3.0,30.9,7.2,12.29969,15.87564,0.0,0.000165707
2019-10-10,"10,168,000","10,188,000",1.35K,-0.21%,86.4,3.0,30.9,7.2,15.61347,18.05854,-0.0088,0.000165707
2019-10-11,"9,820,000","10,173,000",1.37K,-3.42%,86.4,3.0,30.9,7.2,16.03676,15.54489,0.0081,0.000165707
2019-10-12,"9,880,000","9,823,000",0.62K,0.61%,86.4,3.0,30.9,7.2,11.61637,11.16255,0.0,0.000165707
2019-10-13,"9,818,000","9,879,000",1.51K,-0.63%,86.4,3.0,30.9,7.2,11.83406,13.26277,0.0,0.000165707
2019-10-14,"9,875,000","9,811,000",1.48K,0.58%,86.4,3.0,30.9,7.2,16.5689,19.08384,0.0111,0.000165707
2019-10-15,"9,710,000","9,877,000",2.62K,-1.67%,86.4,3.0,30.9,7.2,16.88335,18.02546,0.0004,0.000165707
2019-10-16,"9,521,000","9,715,000",1.51K,-1.95%,86.4,3.0,30.9,7.2,16.04886,19.10038,0.0071,0.000165707
2019-10-17,"9,563,000","9,523,000",1.13K,0.44%,86.4,3.0,30.9,7.2,16.17584,17.36398,-0.0023,0.000165707
2019-10-18,"9,438,000","9,559,000",0.78K,-1.31%,86.4,3.0,30.9,7.2,15.20832,16.61981,-0.0083,0.000165707
2019-10-19,"9,444,000","9,437,000",0.83K,0.06%,86.4,3.0,30.9,7.2,11.1447,12.05556,0.0,0.000165707
2019-10-20,"9,707,000","9,443,000",1.84K,2.78%,86.4,3.0,30.9,7.2,11.90663,12.40284,0.0,0.000165707
2019-10-21,"9,667,000","9,712,000",0.93K,-0.41%,86.4,3.0,30.9,7.2,16.13956,18.52158,0.002,0.000165707
2019-10-22,"9,471,000","9,663,000",1.14K,-2.03%,86.4,3.0,30.9,7.2,16.07304,18.68695,0.0116,0.000165707
2019-10-23,"8,835,000","9,469,000",2.14K,-6.72%,86.4,3.0,30.9,7.2,16.03071,19.36497,-0.0039,0.000165707
2019-10-24,"8,749,000","8,834,000",0.86K,-0.97%,86.4,3.0,30.9,7.2,15.67394,18.10815,0.0024,0.000165707
2019-10-25,"10,050,000","8,739,000",8.24K,14.87%,86.4,3.0,30.9,7.2,13.4063,16.86786,0.0011,0.000165707
2019-10-26,"10,729,000","10,053,000",3.49K,6.76%,86.4,3.0,30.9,7.2,10.06833,17.64511,0.0,0.000165707
2019-10-27,"10,987,000","10,732,000",5.01K,2.40%,86.4,3.0,30.9,7.2,11.13261,12.02249,0.0,0.000165707
2019-10-28,"10,725,000","10,993,000",1.87K,-2.38%,86.4,3.0,30.9,7.2,14.79107,17.06631,0.0027,0.000165707
2019-10-29,"10,889,000","10,728,000",2.51K,1.53%,86.4,3.0,30.9,7.2,15.78883,16.98362,-0.0004,0.000165707
2019-10-30,"10,696,000","10,888,000",1.33K,-1.77%,86.4,3.0,30.9,7.2,14.76083,19.0673,-0.0059,0.000165707
2019-10-31,"10,698,000","10,704,000",1.30K,0.02%,86.4,3.0,30.9,7.2,14.51291,20.10914,0.0015,0.000165707
2019-11-01,"10,796,000","10,702,000",1.44K,0.92%,86.6,3.1,30.0,7.0,13.32768,15.24723,0.008,0.003723057
2019-11-02,"10,847,000","10,798,000",1.69K,0.47%,86.6,3.1,30.0,7.0,10.57628,10.13725,0.0,0.003723057
2019-11-03,"10,771,000","10,843,000",1.37K,-0.70%,86.6,3.1,30.0,7.0,10.99352,12.5186,0.0,0.003723057
2019-11-04,"10,859,000","10,782,000",2.53K,0.82%,86.6,3.1,30.0,7.0,15.79488,17.89317,0.0143,0.003723057
2019-11-05,"10,760,000","10,851,000",2.99K,-0.91%,86.6,3.1,30.0,7.0,21.29769,16.98362,0.0058,0.003723057
2019-11-06,"10,749,000","10,763,000",2.09K,-0.10%,86.6,3.1,30.0,7.0,15.66184,18.27352,0.0007,0.003723057
2019-11-07,"10,671,000","10,749,000",2.64K,-0.73%,86.6,3.1,30.0,7.0,14.79712,18.57119,0.0001,0.003723057
2019-11-08,"10,211,000","10,672,000",2.68K,-4.31%,86.6,3.1,30.0,7.0,13.33373,15.47874,-0.0033,0.003723057
2019-11-09,"10,253,000","10,210,000",0.68K,0.41%,86.6,3.1,30.0,7.0,9.68132,10.10418,0.0,0.003723057
2019-11-10,"10,498,000","10,251,000",1.89K,2.39%,86.6,3.1,30.0,7.0,10.67303,11.01372,0.0,0.003723057
2019-11-11,"10,165,000","10,498,000",0.79K,-3.17%,86.6,3.1,30.0,7.0,14.49476,16.76864,-0.0061,0.003723057
2019-11-12,"10,260,000","10,162,000",1.68K,0.93%,86.6,3.1,30.0,7.0,15.40182,16.60327,0.0079,0.003723057
2019-11-13,"10,215,000","10,263,000",1.82K,-0.44%,86.6,3.1,30.0,7.0,14.73665,18.042,-0.0086,0.003723057
2019-11-14,"10,075,000","10,222,000",2.88K,-1.37%,86.6,3.1,30.0,7.0,14.24079,18.00893,0.0079,0.003723057
2019-11-15,"9,921,000","10,082,000",1.33K,-1.53%,86.6,3.1,30.0,7.0,13.41839,15.80949,0.0107,0.003723057
2019-11-16,"9,929,000","9,925,000",0.99K,0.08%,86.6,3.1,30.0,7.0,9.13708,8.86389,0.0,0.003723057
2019-11-17,"9,928,000","9,929,000",2.24K,-0.01%,86.6,3.1,30.0,7.0,11.25959,11.79097,0.0,0.003723057
2019-11-18,"9,590,000","9,926,000",2.67K,-3.40%,86.6,3.1,30.0,7.0,14.71246,17.3309,-0.0007,0.003723057
2019-11-19,"9,516,000","9,587,000",1.04K,-0.77%,86.6,3.1,30.0,7.0,14.99062,17.77741,-0.0034,0.003723057
2019-11-20,"9,481,000","9,516,000",1.08K,-0.37%,86.6,3.1,30.0,7.0,14.71246,18.19083,-0.013,0.003723057
2019-11-21,"9,034,000","9,483,000",3.10K,-4.71%,86.6,3.1,30.0,7.0,15.04505,17.16553,-0.0135,0.003723057
2019-11-22,"8,667,000","9,037,000",4.52K,-4.06%,86.6,3.1,30.0,7.0,14.10775,14.71804,0.0026,0.003723057
2019-11-23,"8,671,000","8,659,000",2.12K,0.05%,86.6,3.1,30.0,7.0,10.95724,10.3357,0.0,0.003723057
2019-11-24,"8,205,000","8,672,000",2.61K,-5.37%,86.6,3.1,30.0,7.0,11.80383,12.71704,0.0,0.003723057
2019-11-25,"8,337,000","8,204,000",2.71K,1.61%,86.6,3.1,30.0,7.0,14.9241,17.16553,0.0102,0.003723057
2019-11-26,"8,401,000","8,335,000",1.34K,0.77%,86.6,3.1,30.0,7.0,14.97853,17.67818,-0.001,0.003723057
2019-11-27,"8,773,000","8,410,000",4.52K,4.43%,86.6,3.1,30.0,7.0,15.89163,16.63634,0.0031,0.003723057
2019-11-28,"8,720,000","8,772,000",2.52K,-0.60%,86.6,3.1,30.0,7.0,16.49029,17.51281,-0.0043,0.003723057
2019-11-29,"9,076,000","8,720,000",1.60K,4.08%,86.6,3.1,30.0,7.0,13.38211,15.92525,-0.0145,0.003723057
2019-11-30,"8,887,000","9,080,000",1.24K,-2.08%,86.6,3.1,30.0,7.0,9.9111,11.46022,0.0,-0.006369729
2019-12-01,"8,683,000","8,878,000",1.17K,-2.30%,94.2,3.4,31.0,7.3,10.24369,11.4933,0.0,-0.006369729
2019-12-02,"8,600,000","8,683,000",0.73K,-0.96%,94.2,3.4,31.0,7.3,16.35725,17.16553,0.0019,-0.006369729
2019-12-03,"8,603,000","8,602,000",0.72K,0.03%,94.2,3.4,31.0,7.3,15.53486,17.16553,-0.0038,-0.006369729
2019-12-04,"8,519,000","8,609,000",2.22K,-0.98%,94.2,3.4,31.0,7.3,14.24684,17.99239,-0.0073,-0.006369729
2019-12-05,"8,692,000","8,516,000",1.21K,2.03%,94.2,3.4,31.0,7.3,14.33754,17.9097,-0.0039,-0.006369729
2019-12-06,"8,820,000","8,689,000",1.68K,1.47%,94.2,3.4,31.0,7.3,12.6746,15.57797,0.0102,-0.006369729
2019-12-07,"8,785,000","8,810,000",0.56K,-0.40%,94.2,3.4,31.0,7.3,9.36082,9.65768,0.0,-0.006369729
2019-12-08,"8,801,000","8,787,000",4.29K,0.18%,94.2,3.4,31.0,7.3,9.45153,11.79097,0.0,-0.006369729
2019-12-09,"8,678,000","8,806,000",3.06K,-1.40%,94.2,3.4,31.0,7.3,14.67013,17.06631,0.0033,-0.006369729
2019-12-10,"8,533,000","8,678,000",1.84K,-1.67%,94.2,3.4,31.0,7.3,14.41011,17.61203,0.0045,-0.006369729
2019-12-11,"8,484,000","8,539,000",2.14K,-0.57%,94.2,3.4,31.0,7.3,14.07147,17.49627,0.0036,-0.006369729
2019-12-12,"8,428,000","8,485,000",3.38K,-0.66%,94.2,3.4,31.0,7.3,13.69051,17.00016,0.0151,-0.006369729
2019-12-13,"8,495,000","8,434,000",6.87K,0.79%,94.2,3.4,31.0,7.3,12.43877,14.32115,0.0154,-0.006369729
2019-12-14,"8,272,000","8,494,000",2.72K,-2.63%,94.2,3.4,31.0,7.3,12.76531,9.11195,0.0,-0.006369729
2019-12-15,"8,324,000","8,272,000",8.20K,0.63%,94.2,3.4,31.0,7.3,13.87797,10.43492,0.0,-0.006369729
2019-12-16,"8,055,000","8,324,000",3.25K,-3.23%,94.2,3.4,31.0,7.3,16.52657,14.80072,-0.001,-0.006369729
2019-12-17,"7,746,000","8,053,000",2.84K,-3.84%,94.2,3.4,31.0,7.3,15.47439,17.49627,0.0127,-0.006369729
2019-12-18,"8,470,000","7,744,000",3.31K,9.35%,94.2,3.4,31.0,7.3,14.25893,15.24723,-0.0004,-0.006369729
2019-12-19,"8,320,000","8,470,000",0.46K,-1.77%,94.2,3.4,31.0,7.3,14.13194,14.53613,0.0008,-0.006369729
2019-12-20,"8,337,000","8,320,000",0.40K,0.20%,94.2,3.4,31.0,7.3,12.03362,12.86588,0.0035,-0.006369729
2019-12-21,"8,300,000","8,336,000",0.31K,-0.44%,94.2,3.4,31.0,7.3,8.71379,8.467,0.0,-0.006369729
2019-12-22,"8,684,000","8,299,000",1.70K,4.63%,94.2,3.4,31.0,7.3,7.90953,8.79775,0.0,-0.006369729
2019-12-23,"8,520,000","8,689,000",2.10K,-1.89%,94.2,3.4,31.0,7.3,11.94291,14.50305,-0.0002,-0.006369729
2019-12-24,"8,452,000","8,519,000",1.00K,-0.80%,94.2,3.4,31.0,7.3,11.16889,11.31139,-0.0062,-0.006369729
2019-12-25,"8,376,000","8,450,000",0.85K,-0.90%,94.2,3.4,31.0,7.3,7.67974,7.62361,0.0,-0.006369729
2019-12-26,"8,369,000","8,377,000",1.35K,-0.08%,94.2,3.4,31.0,7.3,11.955,12.5186,0.0036,-0.006369729
2019-12-27,"8,392,000","8,367,000",0.58K,0.27%,94.2,3.4,31.0,7.3,10.96934,11.32793,0.0029,-0.006369729
2019-12-28,"8,425,000","8,393,000",0.40K,0.39%,94.2,3.4,31.0,7.3,7.77045,9.01273,0.0,-0.006369729
2019-12-29,"8,490,000","8,428,000",0.90K,0.77%,94.2,3.4,31.0,7.3,7.69184,8.467,0.0,-0.006369729
2019-12-30,"8,341,000","8,489,000",0.48K,-1.76%,94.2,3.4,31.0,7.3,11.0419,12.58475,-0.003,-0.006369729
2019-12-31,"8,308,000","8,338,000",0.55K,-0.40%,94.2,3.4,31.0,7.3,9.77807,11.39407,0.0,0.002329267
2020-01-01,"8,305,000","8,309,000",0.32K,-0.04%,115.3,4.1,32.9,7.7,7.44391,10.25301,0.0,0.002329267
2020-01-02,"8,046,000","8,304,000",0.96K,-3.12%,115.3,4.1,32.9,7.7,11.47729,13.47775,-0.0102,0.002329267
2020-01-03,"8,472,000","8,046,000",0.90K,5.29%,115.3,4.1,32.9,7.7,11.32611,12.84934,0.0006,0.002329267
2020-01-04,"8,479,000","8,475,000",0.48K,0.08%,115.3,4.1,32.9,7.7,8.2784,10.93104,0.0,0.002329267
2020-01-05,"8,460,000","8,477,000",0.69K,-0.22%,115.3,4.1,32.9,7.7,8.22398,11.95634,0.0,0.002329267
2020-01-06,"8,855,000","8,461,000",1.26K,4.67%,115.3,4.1,32.9,7.7,12.62623,17.26475,-0.0098,0.002329267
2020-01-07,"9,391,000","8,856,000",2.85K,6.05%,115.3,4.1,32.9,7.7,13.44863,16.91747,0.0095,0.002329267
2020-01-08,"9,096,000","9,391,000",4.04K,-3.14%,115.3,4.1,32.9,7.7,17.11918,17.81048,-0.0111,0.002329267
2020-01-09,"8,946,000","9,095,000",1.18K,-1.65%,115.3,4.1,32.9,7.7,15.77069,16.95055,0.0163,0.002329267
2020-01-10,"9,228,000","8,941,000",2.33K,3.15%,115.3,4.1,32.9,7.7,25.92973,15.13147,0.0091,0.002329267
2020-01-11,"9,064,000","9,234,000",1.17K,-1.78%,115.3,4.1,32.9,7.7,16.93172,9.19464,0.0,0.002329267
2020-01-12,"9,218,000","9,062,000",0.63K,1.70%,115.3,4.1,32.9,7.7,11.73731,10.66644,0.0,0.002329267
2020-01-13,"9,175,000","9,218,000",0.35K,-0.47%,115.3,4.1,32.9,7.7,17.85692,17.29783,0.0104,0.002329267
2020-01-14,"9,707,000","9,170,000",3.97K,5.80%,115.3,4.1,32.9,7.7,15.91582,18.81924,0.0043,0.002329267
2020-01-15,"9,732,000","9,705,000",1.60K,0.26%,115.3,4.1,32.9,7.7,14.22869,16.96709,-0.0035,0.002329267
2020-01-16,"9,785,000","9,729,000",0.73K,0.54%,115.3,4.1,32.9,7.7,16.38749,14.98263,0.0077,0.002329267
2020-01-17,"10,000,000","9,787,000",1.15K,2.20%,115.3,4.1,32.9,7.7,28.14899,14.38729,0.0011,0.002329267
2020-01-18,"10,092,000","9,993,000",1.01K,0.92%,115.3,4.1,32.9,7.7,11.53776,8.96312,0.0,0.002329267
2020-01-19,"9,905,000","10,092,000",1.26K,-1.85%,115.3,4.1,32.9,7.7,9.54223,9.59153,0.0,0.002329267
2020-01-20,"9,842,000","9,911,000",0.71K,-0.64%,115.3,4.1,32.9,7.7,14.1138,15.42913,0.0054,0.002329267
2020-01-21,"9,963,000","9,842,000",1.17K,1.23%,115.3,4.1,32.9,7.7,14.06542,18.20737,-0.0101,0.002329267
2020-01-22,"9,927,000","9,965,000",0.57K,-0.36%,115.3,4.1,32.9,7.7,12.69879,16.96709,0.0123,0.002329267
2020-01-23,"9,753,000","9,925,000",0.83K,-1.75%,115.3,4.1,32.9,7.7,12.77136,14.43691,-0.0093,0.002329267
2020-01-24,"9,799,000","9,761,000",0.45K,0.47%,115.3,4.1,32.9,7.7,8.91939,8.05358,0.0,0.002329267
2020-01-25,"9,735,000","9,809,000",0.24K,-0.65%,115.3,4.1,32.9,7.7,9.08871,7.39209,0.0,0.002329267
2020-01-26,"9,957,000","9,747,000",0.81K,2.28%,115.3,4.1,32.9,7.7,8.82868,8.45047,0.0,0.002329267
2020-01-27,"10,131,000","9,966,000",1.49K,1.75%,115.3,4.1,32.9,7.7,14.13799,11.24524,0.0,0.002329267
2020-01-28,"10,573,000","10,139,000",1.55K,4.36%,115.3,4.1,32.9,7.7,23.2267,17.77741,-0.0309,0.002329267
2020-01-29,"10,675,000","10,562,000",0.89K,0.96%,115.3,4.1,32.9,7.7,19.08447,16.8844,0.0039,0.002329267
2020-01-30,"10,776,000","10,669,000",1.85K,0.95%,115.3,4.1,32.9,7.7,17.00429,17.3309,-0.0171,0.002329267
2020-01-31,"10,780,000","10,766,000",0.62K,0.04%,115.3,4.1,32.9,7.7,28.89278,17.13246,-0.0135,0.002329267
2020-02-01,"10,827,000","10,785,000",0.50K,0.44%,115.3,4.1,38.1,9.0,13.83564,11.55945,0.0,-9.36e-05
2020-02-02,"10,760,000","10,816,000",0.54K,-0.62%,115.3,4.1,38.1,9.0,14.86363,12.0721,0.0,-9.36e-05
2020-02-03,"10,765,000","10,760,000",0.67K,0.05%,115.3,4.1,38.1,9.0,22.56152,18.25698,-0.0001,-9.36e-05
2020-02-04,"10,636,000","10,755,000",0.79K,-1.20%,115.3,4.1,38.1,9.0,21.75727,16.35521,0.0184,-9.36e-05
2020-02-05,"11,050,000","10,645,000",1.64K,3.89%,115.3,4.1,38.1,9.0,22.25312,18.7531,0.0036,-9.36e-05
2020-02-06,"11,271,000","11,050,000",0.84K,2.00%,115.3,4.1,38.1,9.0,29.23746,19.96031,0.0288,-9.36e-05
2020-02-07,"11,500,000","11,284,000",0.56K,2.03%,115.3,4.1,38.1,9.0,28.67509,20.50603,-0.0072,-9.36e-05
2020-02-08,"11,580,000","11,500,000",0.88K,0.70%,115.3,4.1,38.1,9.0,12.30573,12.18786,0.0,-9.36e-05
2020-02-09,"11,837,000","11,579,000",0.85K,2.22%,115.3,4.1,38.1,9.0,10.92096,10.10418,0.0,-9.36e-05
2020-02-10,"11,527,000","11,837,000",0.71K,-2.62%,115.3,4.1,38.1,9.0,17.3913,15.49528,-0.0049,-9.36e-05
2020-02-11,"11,783,000","11,528,000",1.82K,2.22%,115.3,4.1,38.1,9.0,17.24617,17.21514,0.01,-9.36e-05
2020-02-12,"11,805,000","11,783,000",1.10K,0.19%,115.3,4.1,38.1,9.0,16.07304,18.12468,0.0069,-9.36e-05
2020-02-13,"11,798,000","11,804,000",0.76K,-0.06%,115.3,4.1,38.1,9.0,16.10933,17.72779,-0.0024,-9.36e-05
2020-02-14,"11,861,000","11,803,000",0.85K,0.53%,115.3,4.1,38.1,9.0,14.13194,15.62758,0.0048,-9.36e-05
2020-02-15,"11,497,000","11,864,000",2.22K,-3.07%,115.3,4.1,38.1,9.0,9.86877,9.67421,0.0,-9.36e-05
2020-02-16,"11,660,000","11,500,000",1.70K,1.42%,115.3,4.1,38.1,9.0,10.91491,10.71605,0.0,-9.36e-05
2020-02-17,"11,428,000","11,658,000",1.26K,-1.99%,115.3,4.1,38.1,9.0,18.37697,15.03224,-0.0006,-9.36e-05
2020-02-18,"11,823,000","11,432,000",1.94K,3.46%,115.3,4.1,38.1,9.0,28.11271,15.46221,-0.0148,-9.36e-05
2020-02-19,"11,425,000","11,835,000",2.60K,-3.37%,115.3,4.1,38.1,9.0,75.16478,17.16553,0.0007,-9.36e-05
2020-02-20,"11,527,000","11,422,000",0.90K,0.89%,115.3,4.1,38.1,9.0,79.63354,15.64412,-0.0067,-9.36e-05
2020-02-21,"11,499,000","11,526,000",0.55K,-0.24%,115.3,4.1,38.1,9.0,100.0,14.66843,-0.0149,-9.36e-05
2020-02-22,"11,483,000","11,500,000",0.28K,-0.14%,115.3,4.1,38.1,9.0,77.11193,9.14503,0.0,-9.36e-05
2020-02-23,"11,754,000","11,486,000",0.61K,2.36%,115.3,4.1,38.1,9.0,62.45389,9.98842,0.0,-9.36e-05
2020-02-24,"11,624,000","11,747,000",0.78K,-1.11%,115.3,4.1,38.1,9.0,99.71578,16.4379,-0.0387,-9.36e-05
2020-02-25,"11,327,000","11,625,000",1.06K,-2.56%,115.3,4.1,38.1,9.0,92.67098,17.16553,0.0118,-9.36e-05
2020-02-26,"10,729,000","11,325,000",2.41K,-5.28%,115.3,4.1,38.1,9.0,71.08302,15.5945,-0.0128,-9.36e-05
2020-02-27,"10,694,000","10,727,000",0.96K,-0.33%,115.3,4.1,38.1,9.0,61.4017,16.66942,-0.0105,-9.36e-05
2020-02-28,"10,558,000","10,686,000",0.80K,-1.27%,115.3,4.1,38.1,9.0,59.38199,14.94956,-0.033,-9.36e-05
2020-02-29,"10,381,000","10,558,000",0.40K,-1.68%,115.3,4.1,38.1,9.0,30.25337,10.08764,0.0,-0.000619134
2020-03-01,"10,357,000","10,378,000",0.82K,-0.23%,118.0,4.2,40.2,9.9,24.37564,10.73259,0.0,-0.000619134
2020-03-02,"10,682,000","10,361,000",0.81K,3.14%,118.0,4.2,40.2,9.9,38.32013,14.50305,0.0078,-0.000619134
2020-03-03,"10,509,000","10,673,000",0.99K,-1.62%,118.0,4.2,40.2,9.9,31.69861,15.87564,0.0058,-0.000619134
2020-03-04,"10,492,000","10,509,000",0.45K,-0.16%,118.0,4.2,40.2,9.9,41.26504,16.8844,0.0224,-0.000619134
2020-03-05,"10,783,000","10,489,000",0.68K,2.77%,118.0,4.2,40.2,9.9,31.32369,16.73557,0.0126,-0.000619134
2020-03-06,"10,854,000","10,786,000",0.37K,0.66%,118.0,4.2,40.2,9.9,26.78841,16.61981,-0.0216,-0.000619134
2020-03-07,"10,690,000","10,854,000",1.13K,-1.51%,118.0,4.2,40.2,9.9,16.79264,10.58376,0.0,-0.000619134
2020-03-08,"9,863,000","10,691,000",3.33K,-7.74%,118.0,4.2,40.2,9.9,16.03071,11.31139,0.0,-0.000619134
2020-03-09,"9,729,000","9,864,000",2.07K,-1.36%,118.0,4.2,40.2,9.9,27.21775,17.49627,-0.0419,-0.000619134
2020-03-10,"9,547,000","9,733,000",1.88K,-1.87%,118.0,4.2,40.2,9.9,32.33355,17.49627,0.0042,-0.000619134
